step,action,upstream_demand,downstream_demand,upstream_l,upstream_inflow,upstream_n_onramp1,upstream_n_onramp2,upstream_n_queued,upstream_k,upstream_v,upstream_q,downstream_l,downstream_inflow,downstream_n_onramp1,downstream_n_onramp2,downstream_n_queued,downstream_k,downstream_v,downstream_q,reward,total_reward,episode
46,0,3893.1820729838723,11106.817927016127,4,2,0,0,17,28.0,56.35640637269393,5580.0,4,8,1,0,0,35.5,78.97304382002615,11880.0,-0.3099964670793136,-16.624821646056716,1
47,0,4745.932636678949,10254.06736332105,4,4,0,1,13,27.5,57.632763907723586,6300.0,4,16,2,1,0,36.5,78.42614175870703,12420.0,-0.3050851278663741,-16.92990677392309,1
48,0,5642.130950208347,9357.869049791654,4,5,0,0,10,29.5,56.61808757729162,7740.0,4,7,0,0,0,35.5,78.88665497289234,11160.0,-0.3121984869126491,-17.24210526083574,1
49,0,6567.638724637396,8432.361275362604,4,2,0,0,8,28.5,58.98288680215072,6660.0,4,6,0,0,0,31.5,81.27211124509249,10980.0,-0.2931527036530484,-17.53525796448879,1
50,0,7507.855289412921,7492.144710587079,4,2,0,0,7,28.0,55.815657454385025,6660.0,4,10,0,0,0,29.5,82.12488266996985,10260.0,-0.3068656613066277,-17.842123625795416,1
51,0,8447.947930331735,6552.052069668265,4,4,0,0,4,30.5,56.042171046934335,7020.0,4,9,2,0,0,29.0,83.94679382973452,10260.0,-0.3035725650430591,-18.145696190838475,1
52,0,9373.085888194673,5626.914111805327,4,6,0,1,2,31.0,57.341429333736976,7380.0,4,8,0,1,0,25.5,85.00409926575938,9720.0,-0.30173648838536093,-18.447432679223837,1
53,0,10268.674326618722,4731.325673381278,4,7,1,0,0,33.0,56.53699337711835,8100.0,4,9,0,0,0,23.5,87.69317655561821,8460.0,-0.3050424016810737,-18.75247508090491,1
54,0,11120.58457796656,3879.4154220334403,4,9,1,0,3,36.0,54.15188201629835,7920.0,4,7,1,1,0,20.0,89.66281766737525,7920.0,-0.331656409654599,-19.08413149055951,1
55,0,11915.377035068514,3084.6229649314864,4,9,1,1,1,41.0,54.65077683479872,9540.0,4,9,1,0,0,20.0,88.66042720492688,7380.0,-0.34198518125815,-19.42611667181766,1
56,0,12640.51317243088,2359.4868275691206,4,7,0,2,2,42.0,55.040887718505395,8100.0,4,2,0,0,0,16.5,88.88690858106686,6840.0,-0.35412798704874704,-19.78024465886641,1
57,0,13284.553352116143,1715.4466478838567,4,6,2,0,2,42.5,52.83841780677116,11160.0,4,4,0,0,0,13.0,91.52633742811146,4680.0,-0.38099546966608594,-20.161240128532494,1
58,0,13837.337293739412,1162.6627062605876,4,12,1,2,7,43.0,48.79825928408411,8820.0,4,2,0,0,0,10.5,92.76784708466309,4500.0,-0.4257219544664338,-20.586962082998927,1
59,0,14290.144361513798,709.8556384862022,4,4,1,1,14,45.0,48.252148724475795,10260.0,4,2,0,0,0,9.0,94.23862343358653,3960.0,-0.44083438824005755,-21.027796471238982,1
60,0,14635.831139680526,364.16886031947433,4,5,0,0,12,50.0,47.74956918704547,10260.0,4,0,0,0,0,5.5,95.10821390131197,3240.0,-0.47557231787216403,-21.503368789111146,1
61,0,14868.944125954635,131.05587404536527,4,6,2,0,15,49.0,45.91006717579871,10440.0,4,0,0,0,0,4.0,97.0098189755087,1440.0,-0.5023334778271374,-22.005702266938282,1
62,0,14985.805765151506,14.19423484849358,4,8,1,2,19,48.5,44.85254747207453,10260.0,4,0,0,0,0,1.5,96.85807806601179,1260.0,-0.5358728661010734,-22.541575133039355,1
63,0,14984.572465740779,15.42753425922092,4,7,3,2,23,48.0,44.3162233551112,9540.0,4,0,0,0,0,0.5,98.13152341537067,540.0,-0.5512897973705106,-23.092864930409867,1
64,0,14865.263684067273,134.73631593272694,4,9,2,2,26,49.5,40.93735963750663,9720.0,4,0,0,0,0,0.0,100.0,180.0,-0.5906264036249337,-23.6834913340348,1
65,0,14629.761617410626,370.23838258937394,4,5,2,0,33,48.5,38.25965253896473,8460.0,4,0,0,0,0,0.0,100.0,0.0,-0.6174034746103527,-24.300894808645154,1
66,0,14281.781510725928,718.2184892740715,4,4,1,2,39,49.0,39.918131634000574,8280.0,4,1,0,0,0,0.5,81.26602772555098,180.0,-0.5966421284992316,-24.897536937144384,1
67,0,13826.813045501705,1173.1869544982947,4,7,3,3,44,46.5,40.917719020686704,9180.0,4,1,0,0,0,1.0,93.86020380201137,360.0,-0.5796770235233804,-25.477213960667765,1
68,0,13272.03373537572,1727.9662646242796,4,6,4,1,47,45.0,39.452972585865254,7740.0,4,2,0,0,0,2.0,97.75572783642205,720.0,-0.5806605910560042,-26.05787455172377,1
69,0,12626.195694766304,2373.804305233696,4,2,1,0,49,43.5,36.875915258339624,7380.0,4,3,0,0,0,3.0,99.09688602113242,1080.0,-0.5910982856341568,-26.648972837357928,1
70,0,11899.487566840156,3100.5124331598436,4,6,3,0,55,41.5,37.35431215128284,6840.0,4,3,1,0,0,4.0,98.47153113779203,1620.0,-0.5727274552023283,-27.221700292560257,1
71,0,11103.373789019975,3896.6262109800246,4,5,3,1,62,41.5,38.425415221452454,7200.0,4,2,0,0,0,5.0,96.84366454293658,1620.0,-0.5529305259344173,-27.774630818494675,1
72,0,10250.413731755083,4749.586268244917,4,1,0,1,64,39.5,37.37030122990762,7020.0,4,7,0,1,0,8.0,94.32041427404589,2700.0,-0.5303810078371121,-28.305011826331786,1
73,0,9354.063563794414,5645.936436205586,4,4,0,2,64,38.5,38.51996750067217,5940.0,4,8,0,3,0,10.0,92.76050845782434,3600.0,-0.502964158071315,-28.8079759844031,1
74,0,8428.463969705124,6571.536030294876,4,4,0,2,73,38.5,41.138619815158236,6480.0,4,10,1,1,0,13.5,88.30734341988425,4680.0,-0.4661565386438405,-29.27413252304694,1
75,0,7488.217068573484,7511.782931426516,4,4,0,2,74,38.0,42.84998739649444,6660.0,4,8,1,0,0,16.5,84.24330449858442,5760.0,-0.4461809091204712,-29.720313432167412,1
76,0,6548.156053184418,8451.843946815581,4,3,2,0,73,36.5,42.34450888139233,7920.0,4,6,0,0,0,16.5,84.80677893993683,6120.0,-0.4443610515698533,-30.164674483737265,1
77,0,5623.11118381752,9376.88881618248,4,3,2,1,80,32.5,39.344268027195994,6300.0,4,9,0,1,1,17.5,85.53409521134657,5940.0,-0.444892924583513,-30.60956740832078,1
78,0,4727.675828305804,10272.324171694196,4,1,3,0,78,31.5,36.73121289737486,5400.0,4,8,2,0,0,19.0,86.92617363676533,5940.0,-0.443835543491911,-31.05340295181269,1
79,0,3875.976239273711,11124.02376072629,4,1,3,0,78,30.5,37.665589229679604,5940.0,4,13,1,1,0,22.5,86.78726742558203,8100.0,-0.41480868139984467,-31.468211633212533,1
80,0,3081.4487005141345,11918.551299485865,4,1,3,0,77,31.0,38.69660246843784,4680.0,4,10,0,0,0,25.5,85.58080467443244,8460.0,-0.40143270872219466,-31.869644341934727,1
81,0,2356.627558209093,12643.372441790907,4,0,3,0,75,30.0,39.274369992120306,4680.0,4,12,1,0,0,27.5,85.14778607468824,9540.0,-0.3878617014230372,-32.257506043357765,1
82,0,1712.9474809817584,13287.052519018242,4,0,3,0,73,29.0,38.447202032330786,5220.0,4,11,0,0,0,27.0,84.54998342084475,9720.0,-0.39324671226778546,-32.65075275562555,1
83,0,1160.56306829517,13839.43693170483,4,1,3,1,71,28.5,40.06186060082315,4500.0,4,15,1,1,0,27.5,81.86788533699361,10260.0,-0.3940839510909314,-33.04483670671648,1
84,0,708.1886530281795,14291.811346971821,4,0,3,0,66,27.5,38.59079333457661,5220.0,4,12,0,2,0,28.0,74.92988075581378,8460.0,-0.43075973371826265,-33.47559644043474,1
85,0,362.96082547908867,14637.03917452091,4,1,4,0,65,26.5,39.7574705866215,3780.0,4,10,0,2,1,29.0,75.68763864352724,9000.0,-0.4146820736562596,-33.890278514091,1
86,0,130.32584759740257,14869.674152402597,4,0,3,0,62,26.5,41.88017344460462,4680.0,4,20,2,1,1,33.5,78.33581648664529,11340.0,-0.37765425856922674,-34.26793277266023,1
87,0,13.953733579690208,14986.04626642031,4,0,2,0,59,25.5,42.59899346008348,4320.0,4,8,3,1,0,33.5,81.33982285895057,11520.0,-0.354040949320852,-34.621973721981085,1
88,0,15.68035228118686,14984.319647718814,4,0,1,0,53,28.0,45.218603030722086,5400.0,4,15,2,0,0,34.5,82.65628835255127,11340.0,-0.3411579467162821,-34.963131668697365,1
89,0,135.4784648266172,14864.521535173382,4,0,1,0,48,27.0,45.60818795241273,5220.0,4,22,5,0,1,38.5,81.48337407216144,14760.0,-0.33304870587887647,-35.29618037457624,1
90,0,371.45815432658185,14628.541845673419,4,0,0,0,42,28.0,46.36222105861213,4680.0,4,13,0,0,0,42.5,72.22345572388315,12780.0,-0.3804767293750108,-35.67665710395125,1
91,0,719.8966409203048,14280.103359079696,4,1,0,0,41,26.0,47.9833611624658,5400.0,4,16,4,1,2,42.0,66.30310931082133,13320.0,-0.407015002753146,-36.0836721067044,1
92,0,1175.2970117872185,13824.70298821278,4,1,0,0,41,24.5,52.99514465923157,5400.0,4,11,1,0,0,44.5,61.96145197610748,11340.0,-0.4122223685379772,-36.49589447524237,1
93,0,1730.4749396115033,13269.525060388496,4,1,0,0,42,21.5,56.361198422527565,4500.0,4,11,0,3,0,43.5,57.59301343342175,11520.0,-0.42814433070181707,-36.92403880594419,1
94,0,2376.6720214423535,12623.327978557647,4,3,0,0,42,21.0,58.776637483198705,5040.0,4,7,0,3,2,44.0,54.88027749669996,10440.0,-0.4386089850766198,-37.36264779102081,1
95,0,3103.6939499331374,11896.306050066862,4,1,0,0,39,21.5,60.55479070025668,5580.0,4,8,3,0,0,46.0,49.59049725294726,10440.0,-0.4691717224161344,-37.83181951343695,1
96,0,3900.0713371909264,11099.928662809074,4,2,0,0,35,19.5,58.72447963172814,5400.0,4,6,2,0,0,42.0,45.006616918127484,8820.0,-0.5064381685560889,-38.338257681993035,1
97,0,4753.240654103819,10246.759345896182,4,6,1,1,30,22.0,59.98667130963326,5760.0,4,7,2,0,1,41.0,42.857851439695374,8460.0,-0.5116065590731044,-38.849864241066136,1
98,0,5649.742430674351,9350.257569325648,4,6,0,0,28,24.5,56.2080625202735,6120.0,4,9,3,1,2,41.5,43.46287462163964,7920.0,-0.5180595714326143,-39.36792381249875,1
99,0,6575.433590580872,8424.566409419127,4,7,0,1,24,28.0,58.52412840994857,6120.0,4,5,1,1,2,40.5,41.51582678572021,8640.0,-0.5153187474014265,-39.883242559900175,1
