step,action,upstream_demand,downstream_demand,upstream_l,upstream_inflow,upstream_n_onramp1,upstream_n_onramp2,upstream_n_queued,upstream_k,upstream_v,upstream_q,downstream_l,downstream_inflow,downstream_n_onramp1,downstream_n_onramp2,downstream_n_queued,downstream_k,downstream_v,downstream_q,reward,total_reward,episode
41,2,716.5421975116076,14283.457802488392,1,1,0,0,0,2.0,83.02121965432553,360.0,7,18,2,0,1,21.428571428571427,87.85456857516756,13860.0,-0.12209028121159307,-4.938402788882214,1
42,2,1171.0786323193734,13828.921367680627,1,3,0,0,0,8.0,84.80534994001869,720.0,7,15,0,0,0,22.285714285714285,89.02549708104186,13320.0,-0.11180363755105617,-5.05020642643327,1
43,2,1725.4591726004587,13274.540827399542,1,4,1,0,0,10.0,85.73773048202268,1260.0,7,22,0,2,0,23.142857142857142,88.89541889002659,15480.0,-0.11288167645322474,-5.163088102886495,1
44,1,2370.93799486923,12629.06200513077,2,2,0,0,0,7.0,88.06196458238587,1440.0,6,19,1,3,0,28.0,85.55535021515284,16560.0,-0.14251833295059996,-5.305606435837095,1
45,2,3097.33212293317,11902.66787706683,1,5,2,0,0,10.0,80.84385085657672,1620.0,7,8,0,1,0,22.857142857142858,77.36869518687163,12060.0,-0.2242688389138101,-5.529875274750905,1
46,1,3893.1820729838723,11106.817927016127,2,3,0,0,0,9.0,85.07599063834071,1260.0,6,17,1,0,0,27.333333333333332,79.7002718283169,13500.0,-0.19768063673988437,-5.727555911490789,1
47,1,4745.932636678949,10254.06736332105,3,6,0,1,0,8.666666666666666,87.43686298870314,2160.0,5,11,1,1,0,31.2,74.42045067415064,13500.0,-0.23720061852341856,-5.964756530014208,1
48,2,5642.130950208347,9357.869049791654,2,6,0,0,0,18.0,84.78986835400704,2340.0,6,10,1,0,0,24.333333333333332,79.55488846692809,11160.0,-0.1940962100595739,-6.158852740073782,1
49,1,6567.638724637396,8432.361275362604,3,6,0,2,0,12.666666666666666,87.2566922601867,4140.0,5,5,0,1,0,24.0,83.33052790048127,11700.0,-0.15725204721868052,-6.3161047872924625,1
50,1,7507.855289412921,7492.144710587079,3,6,1,0,0,14.666666666666666,85.42445664672161,3960.0,5,6,0,1,0,19.2,84.84846193062121,9180.0,-0.14970511158604383,-6.465809898878506,1
51,1,8447.947930331735,6552.052069668265,3,10,2,1,0,18.0,86.608874309765,4860.0,5,3,0,0,0,14.4,83.78915150220502,7920.0,-0.15002395865983573,-6.615833857538342,1
52,1,9373.085888194673,5626.914111805327,4,10,0,1,0,17.0,79.18417122023376,4860.0,4,4,0,0,0,12.5,85.15625109952771,5220.0,-0.18285286458031508,-6.798686722118657,1
53,1,10268.674326618722,4731.325673381278,5,9,0,0,0,17.2,78.20350678685149,6840.0,3,5,2,0,0,13.333333333333334,87.06739677955957,5040.0,-0.18982559882130062,-6.988512320939958,1
54,1,11120.58457796656,3879.4154220334403,6,16,3,2,0,17.666666666666668,79.87726780824669,9180.0,2,4,1,0,0,15.0,82.04102696268458,3060.0,-0.19645432378274377,-7.184966644722702,1
55,1,11915.377035068514,3084.6229649314864,7,18,2,0,0,18.857142857142858,78.15844958989214,10080.0,1,5,2,1,0,24.0,72.76151053299286,3240.0,-0.22671848726553903,-7.411685131988241,1
56,2,12640.51317243088,2359.4868275691206,6,15,1,1,0,25.666666666666668,79.25740780036493,12060.0,2,4,1,0,0,16.0,70.78362582308773,2700.0,-0.22200447163467715,-7.633689603622918,1
57,1,13284.553352116143,1715.4466478838567,7,14,2,0,0,23.428571428571427,80.78139363733824,13140.0,1,3,0,0,0,36.0,74.60002155496144,2160.0,-0.20331253337489585,-7.837002136997814,1
58,1,13837.337293739412,1162.6627062605876,7,17,1,1,0,24.571428571428573,82.38060564208773,13860.0,1,1,0,1,0,32.0,79.63147865835518,2340.0,-0.18050629963203646,-8.01750843662985,1
59,1,14290.144361513798,709.8556384862022,7,11,1,1,0,24.857142857142858,84.8593527835135,13500.0,1,1,0,1,0,16.0,68.32878522401461,2340.0,-0.16532695010970613,-8.182835386739557,1
60,1,14635.831139680526,364.16886031947433,7,20,0,1,0,26.0,86.87576513279262,16020.0,1,0,0,0,0,14.0,60.210363609854504,1080.0,-0.1502890640456012,-8.333124450785158,1
61,1,14868.944125954635,131.05587404536527,7,11,0,0,0,23.428571428571427,87.8149042415134,15300.0,1,1,0,0,0,12.0,65.73022812644986,900.0,-0.13690869129968206,-8.47003314208484,1
62,1,14985.805765151506,14.19423484849358,7,11,0,0,0,22.0,88.84406605524293,14400.0,1,0,0,0,0,2.0,78.22804895440933,540.0,-0.11292036728101096,-8.582953509365852,1
63,1,14984.572465740779,15.42753425922092,7,14,0,0,0,20.571428571428573,89.16805054194161,13680.0,1,0,0,0,0,2.0,86.00504604798225,0.0,-0.10875278286742755,-8.69170629223328,1
64,1,14865.263684067273,134.73631593272694,7,13,0,0,0,20.571428571428573,89.29241783667689,13320.0,1,0,0,0,0,2.0,91.4153415341203,180.0,-0.10678501016782775,-8.798491302401107,1
65,1,14629.761617410626,370.23838258937394,7,14,1,2,0,18.857142857142858,90.01651341105527,12960.0,1,1,0,1,0,2.0,94.910220811616,360.0,-0.09910446179981136,-8.897595764200918,1
66,1,14281.781510725928,718.2184892740715,7,20,1,2,0,20.285714285714285,88.03574058589217,13500.0,1,0,0,0,0,2.0,87.34552767030246,360.0,-0.11973845704602126,-9.017334221246939,1
67,1,13826.813045501705,1173.1869544982947,7,12,1,1,0,21.714285714285715,87.50180734509166,14040.0,1,1,0,0,0,4.0,87.26087627704595,180.0,-0.1250437037460182,-9.142377924992957,1
68,1,13272.03373537572,1727.9662646242796,7,17,1,1,0,21.142857142857142,87.77370355305735,14040.0,1,4,1,0,0,8.0,84.40600678257589,1080.0,-0.12398998845428892,-9.266367913447246,1
69,1,12626.195694766304,2373.804305233696,7,9,2,1,0,19.714285714285715,89.02434220228999,12420.0,1,4,0,1,0,14.0,85.0887362061904,1260.0,-0.1133814782366656,-9.37974939168391,1
70,2,11899.487566840156,3100.5124331598436,6,15,1,0,0,23.0,88.761162879122,14940.0,2,0,0,0,0,6.0,89.0002757125767,1260.0,-0.11219708094201622,-9.491946472625926,1
71,1,11103.373789019975,3896.6262109800246,7,11,1,0,0,16.857142857142858,86.027070980307,10800.0,1,4,0,0,0,16.0,85.70923559069101,1440.0,-0.14010879513975497,-9.632055267765681,1
72,2,10250.413731755083,4749.586268244917,6,8,1,0,0,18.0,87.6374079588585,10440.0,2,1,0,0,0,8.0,89.10057199941714,1260.0,-0.12173796681069404,-9.753793234576374,1
73,2,9354.063563794414,5645.936436205586,5,14,1,1,0,20.4,79.62214326563637,10440.0,3,5,2,0,0,5.333333333333333,91.35054318079116,2160.0,-0.1878756522044435,-9.941668886780818,1
74,1,8428.463969705124,6571.536030294876,6,9,2,0,0,18.0,79.15068927732143,8460.0,2,9,1,1,0,14.0,85.27475019973251,2520.0,-0.19588474650417453,-10.137553633284993,1
75,2,7488.217068573484,7511.782931426516,5,9,1,2,0,20.8,80.66539659236744,7740.0,3,6,2,0,0,12.0,88.76186939049836,3060.0,-0.17252653259541745,-10.31008016588041,1
76,2,6548.156053184418,8451.843946815581,4,8,0,0,0,24.5,82.86000541206762,9360.0,4,9,0,2,0,11.5,90.80790583580729,4500.0,-0.14601081952571093,-10.456090985406123,1
77,2,5623.11118381752,9376.88881618248,3,10,1,0,0,33.333333333333336,73.73735845922056,7920.0,5,12,0,1,0,11.6,89.90985173616612,5400.0,-0.20325903502407017,-10.659350020430193,1
78,1,4727.675828305804,10272.324171694196,4,4,1,0,0,21.5,76.33116687864106,7380.0,4,15,1,1,0,20.0,87.67403064252485,7200.0,-0.1820239275322217,-10.841373947962413,1
79,2,3875.976239273711,11124.02376072629,3,5,2,0,0,22.0,80.67078852921753,6840.0,5,14,1,0,0,19.6,88.14077539468471,9000.0,-0.14865438831661848,-10.990028336279032,1
80,2,3081.4487005141345,11918.551299485865,2,4,0,0,0,25.0,69.2518799085241,5040.0,6,10,0,1,0,16.333333333333332,89.32106981118069,7920.0,-0.17459061912689777,-11.16461895540593,1
81,2,2356.627558209093,12643.372441790907,1,5,2,1,0,34.0,58.76210431447879,3060.0,7,9,1,2,0,13.428571428571429,91.09560281634165,8820.0,-0.1749298272321566,-11.339548782638087,1
82,1,1712.9474809817584,13287.052519018242,2,2,1,0,0,18.0,60.43523859145653,2700.0,6,10,0,1,0,17.0,90.69850460232149,9000.0,-0.17196260443991107,-11.511511387077997,1
83,2,1160.56306829517,13839.43693170483,1,3,0,1,0,18.0,65.04386419279301,2340.0,7,11,0,1,0,14.285714285714286,91.476222375525,9360.0,-0.12555832262518876,-11.637069709703185,1
84,2,708.1886530281795,14291.811346971821,1,1,0,0,0,20.0,72.9677214254812,1440.0,7,15,1,0,0,16.571428571428573,90.99590066270585,11160.0,-0.11655302166297772,-11.753622731366162,1
85,2,362.96082547908867,14637.03917452091,1,2,0,0,0,22.0,80.75059873840907,1620.0,7,16,1,0,0,16.571428571428573,90.30027841628821,11880.0,-0.11222134285982363,-11.865844074225986,1
86,2,130.32584759740257,14869.674152402597,1,0,0,0,0,16.0,86.06865103997643,1440.0,7,13,2,0,0,20.0,84.7729747262927,12060.0,-0.15094135395380762,-12.016785428179794,1
87,2,13.953733579690208,14986.04626642031,1,0,0,0,0,12.0,90.58530008372794,1080.0,7,13,1,0,0,22.0,82.60996729663216,11520.0,-0.16813502622372967,-12.184920454403525,1
88,2,15.68035228118686,14984.319647718814,1,0,0,0,0,4.0,93.82475974174241,1080.0,7,18,1,1,0,24.857142857142858,79.52825625277825,14040.0,-0.20150474005896712,-12.386425194462491,1
89,2,135.4784648266172,14864.521535173382,1,0,0,0,0,2.0,96.38250919653576,360.0,7,17,1,0,1,26.0,76.0073499393988,14760.0,-0.23771180938241032,-12.624137003844902,1
90,2,371.45815432658185,14628.541845673419,1,0,0,0,0,0.0,100.0,180.0,7,18,0,3,1,28.571428571428573,75.83021633055685,14580.0,-0.24169783669443148,-12.865834840539334,1
91,2,719.8966409203048,14280.103359079696,1,2,1,1,0,0.0,100.0,180.0,7,12,1,2,0,27.428571428571427,73.71624511069575,15840.0,-0.2628375488930425,-13.128672389432376,1
92,2,1175.2970117872185,13824.70298821278,1,0,0,0,0,4.0,86.20894048978836,360.0,7,16,1,1,0,27.142857142857142,69.82066540980068,13680.0,-0.29841432011230495,-13.427086709544682,1
93,2,1730.4749396115033,13269.525060388496,1,1,0,0,0,4.0,86.21887291559256,360.0,7,16,1,1,0,26.571428571428573,65.04026132513454,13860.0,-0.3451387316769792,-13.77222544122166,1
94,1,2376.6720214423535,12623.327978557647,2,2,0,0,0,3.0,86.8989622451311,720.0,6,13,1,1,0,31.333333333333332,65.49888332284935,12600.0,-0.3383925856615225,-14.110618026883182,1
95,2,3103.6939499331374,11896.306050066862,1,2,1,2,0,6.0,91.61426771269159,1080.0,7,9,1,0,0,25.714285714285715,71.44067777703953,12060.0,-0.2790856125729428,-14.389703639456124,1
96,1,3900.0713371909264,11099.928662809074,2,2,0,0,0,5.0,84.26466959430391,360.0,6,11,0,2,0,27.333333333333332,77.20962004972905,13680.0,-0.2238491733276665,-14.61355281278379,1
97,1,4753.240654103819,10246.759345896182,3,7,1,1,0,6.666666666666667,90.64947767142952,1980.0,5,6,0,0,0,28.4,74.53685134388473,11160.0,-0.23473935529257886,-14.84829216807637,1
98,2,5649.742430674351,9350.257569325648,2,9,2,0,0,17.0,83.88364001686534,3240.0,6,4,0,0,0,19.0,78.92374003777512,10980.0,-0.19936823480542004,-15.047660402881789,1
99,1,6575.433590580872,8424.566409419127,3,5,0,2,0,16.0,87.30179997237558,3960.0,5,5,0,0,0,17.2,82.91926546802644,7740.0,-0.1551087142593805,-15.20276911714117,1
1,1,8440.155118516728,6559.844881483272,5,12,2,0,0,4.0,91.80850475853012,2160.0,3,8,2,0,0,4.0,87.98500948453166,1260.0,-0.09625305969219312,-0.09625305969219312,2
2,2,9365.478492197151,5634.521507802849,4,8,0,2,0,9.0,91.5982769107103,2700.0,4,5,1,1,0,4.5,85.98687035585414,2340.0,-0.10272191940908414,-0.19897497910127726,2
3,1,10261.372359566392,4738.627640433608,5,9,0,1,0,10.4,93.25817813442289,4500.0,3,5,0,0,0,9.333333333333334,86.87110179946089,2520.0,-0.08977298582813815,-0.2887479649294154,2
4,1,11113.703234586324,3886.2967654136755,6,13,2,2,0,12.0,94.10860837352477,6840.0,2,3,0,0,0,16.0,86.90524452511204,2520.0,-0.0810781127214068,-0.3698260776508222,2
5,1,11909.024874391896,3090.9751256081036,7,13,1,0,0,14.0,92.01594209803955,8640.0,1,1,0,0,0,24.0,85.85720363459849,2160.0,-0.09195613009522617,-0.4617822077460484,2
6,2,12634.790405183177,2365.2095948168226,6,13,3,0,0,17.333333333333332,91.88295700264939,8100.0,2,3,0,0,0,12.0,84.85255761802836,2700.0,-0.09435242881967057,-0.5561346365657189,2
7,1,13279.550259807183,1720.4497401928165,7,14,0,2,0,16.857142857142858,90.88124180055405,10800.0,1,2,0,1,0,20.0,84.72684866502742,1980.0,-0.1001069923358024,-0.6562416289015214,2
8,1,13833.132804396133,1166.867195603867,7,13,1,0,0,18.285714285714285,90.5677486076369,12240.0,1,2,0,0,0,16.0,84.48607023304538,1440.0,-0.10107993433984376,-0.7573215632413651,2
9,1,14286.804804523636,713.1951954763645,7,14,0,0,0,19.714285714285715,90.60219885374471,12960.0,1,0,0,0,0,8.0,88.82269608427826,1080.0,-0.0949530814732195,-0.8522746447145846,2
10,1,14633.409199389042,366.59080061095847,7,17,0,0,0,21.714285714285715,89.81141212790781,14220.0,1,0,0,0,0,4.0,92.88384609082419,720.0,-0.10109807514068692,-0.9533727198552715,2
11,1,14867.478010525252,132.5219894747479,7,17,2,2,0,21.428571428571427,89.29485359064476,14220.0,1,0,0,0,0,2.0,95.97650324458007,180.0,-0.10617229966540292,-1.0595450195206744,2
12,1,14985.318603799307,14.681396200692689,7,23,2,1,0,23.714285714285715,88.97266252722184,14220.0,1,0,0,0,0,2.0,97.68382259305375,180.0,-0.10923633186280156,-1.168781351383476,2
13,1,14985.071943849516,14.928056150483826,7,13,2,0,0,24.0,86.70110751704568,15120.0,1,0,0,0,0,0.0,100.0,0.0,-0.13298892482954316,-1.301770276213019,2
14,1,14866.74192194591,133.25807805409022,7,14,2,0,0,24.0,85.6979800444278,14220.0,1,0,0,0,0,0.0,100.0,0.0,-0.14302019955572207,-1.444790475768741,2
15,1,14632.195294602152,367.804705397848,7,14,0,0,0,22.571428571428573,83.84748088128548,14400.0,1,0,0,0,0,0.0,100.0,0.0,-0.16152519118714523,-1.6063156669558862,2
16,1,14285.132233907363,714.8677660926369,7,14,0,0,0,22.285714285714285,83.62674351332655,12960.0,1,1,0,0,0,2.0,83.06885270598262,180.0,-0.16380318395627172,-1.770118850912158,2
17,1,13831.027954171343,1168.9720458286574,7,13,1,0,0,21.428571428571427,85.46388414461775,13680.0,1,2,0,0,0,6.0,89.55739178289615,540.0,-0.1437867325391001,-1.913905583451258,2
18,1,13277.046335772406,1722.9536642275943,7,13,1,0,0,20.285714285714285,87.0222023786894,12600.0,1,0,0,0,0,6.0,93.55337121748738,540.0,-0.12713020506224196,-2.0410357885134998,2
19,1,12631.92690886496,2368.07309113504,7,16,0,2,0,20.285714285714285,87.56138831238165,13140.0,1,3,1,0,0,10.0,96.29248207011906,900.0,-0.11864197624609318,-2.159677764759593,2
20,2,11905.846979874697,3094.1530201253026,6,16,2,0,0,24.0,87.73354099740997,12960.0,2,3,0,2,0,7.0,95.65370883851081,900.0,-0.11564671978695017,-2.275324484546543,2
21,1,11110.261075853006,3889.7389241469937,7,12,0,0,0,19.714285714285715,85.06055412923577,13500.0,1,3,1,1,0,12.0,87.06282707615918,1800.0,-0.14779264035010356,-2.4231171248966463,2
22,2,10257.720239592083,4742.279760407917,6,11,0,1,0,20.666666666666668,82.73274096508531,11700.0,2,6,0,1,0,12.0,80.13787420069737,1800.0,-0.1768804823995056,-2.599997607296152,2
23,2,9361.674026273733,5638.325973726267,5,12,1,0,0,25.6,82.14901275137376,10980.0,3,9,0,0,0,13.333333333333334,82.37623166192881,3240.0,-0.17796887508017903,-2.777966482376331,2
24,1,8436.258325322722,6563.741674677278,6,11,0,1,0,19.0,85.08216640071247,9900.0,2,5,1,0,0,22.0,86.14717587960827,4140.0,-0.1462124868111401,-2.924178969187471,2
25,2,7496.072354754966,7503.927645245034,5,14,1,0,0,23.2,87.23554098823625,10080.0,3,8,0,1,0,18.0,88.88564766253167,4680.0,-0.12240307479928746,-3.0465820439867586,2
26,2,6555.948346124064,8444.051653875937,4,11,0,0,0,28.5,85.32054647362077,10980.0,4,10,0,2,0,15.0,86.44071621761456,4860.0,-0.14293188097415852,-3.189513924960917,2
27,2,5630.71755348146,9369.28244651854,3,8,1,0,0,36.666666666666664,80.83796618965708,9000.0,5,13,0,1,0,16.8,83.96195119636903,7020.0,-0.1780938050846764,-3.3676077300455933,2
28,1,4734.9762777576025,10265.023722242397,4,7,0,1,0,23.0,83.11453913175528,8640.0,4,10,2,0,0,21.5,85.79605349467087,8280.0,-0.15589897749083265,-3.523506707536426,2
29,2,3882.855597727913,11117.144402272086,3,6,0,1,0,28.0,85.42457263717624,7740.0,5,13,0,0,0,20.0,86.20324734933779,8100.0,-0.14152234584475096,-3.665029053381177,2
30,2,3087.798440253101,11912.2015597469,3,1,0,0,0,17.333333333333332,82.20060037886805,6300.0,5,13,2,0,1,20.8,85.83538291880107,9720.0,-0.15376211261176606,-3.818791165992943,2
31,2,2362.347506699875,12637.652493300126,2,2,0,0,0,20.0,85.99017167981155,4500.0,6,15,2,1,0,20.333333333333332,82.6354770642769,10440.0,-0.165362032775664,-3.984153198768607,2
32,2,1717.9474011828156,13282.052598817185,1,2,0,0,0,24.0,80.71254737459488,2160.0,7,8,0,0,0,16.0,83.13424674171486,10080.0,-0.17293111970129843,-4.157084318469906,2
33,1,1164.7640822222515,13835.235917777749,2,5,0,0,0,10.0,84.62962231691215,1980.0,6,10,1,0,0,18.333333333333332,83.67238385093461,10620.0,-0.16180348692761157,-4.318887805397518,2
34,2,711.5244861214928,14288.475513878508,1,1,0,0,0,16.0,85.40205107279488,1800.0,7,17,1,2,0,17.428571428571427,84.42980644706154,9180.0,-0.154574695383607,-4.473462500781125,2
35,2,365.37885214070866,14634.621147859292,1,0,0,0,0,10.0,89.23339772341399,1080.0,7,13,1,1,0,19.428571428571427,86.0996062687891,12060.0,-0.13685750480894115,-4.610320005590066,2
36,2,131.78792140473433,14868.212078595265,1,1,0,0,0,12.0,91.59810177033658,540.0,7,14,1,0,0,20.571428571428573,86.0696561148867,12600.0,-0.13505078834694076,-4.745370793937007,2
37,2,14.436789077668655,14985.563210922332,1,1,0,0,0,12.0,93.71928455826516,1260.0,7,14,1,0,0,20.0,86.82361143964435,12780.0,-0.1263199331414873,-4.871690727078494,2
38,2,15.17676885939595,14984.823231140605,1,0,0,0,0,8.0,95.10634264872029,1080.0,7,18,1,0,0,22.285714285714285,86.72897250123484,14040.0,-0.12862375296448803,-5.000314480042983,2
39,2,133.99618694089176,14866.003813059107,1,0,0,0,0,4.0,96.72087932872665,540.0,7,15,1,0,0,22.0,87.69014332575924,13680.0,-0.12081230446317534,-5.121126784506158,2
40,2,369.02056616846926,14630.979433831531,1,0,0,0,0,2.0,98.07578831031353,360.0,7,14,3,0,0,21.428571428571427,87.4909728368551,13860.0,-0.12369753275336237,-5.24482431725952,2
41,2,716.5421975116076,14283.457802488392,1,2,0,1,0,2.0,99.77756023049172,360.0,7,12,1,3,0,20.857142857142858,87.6202443197209,13860.0,-0.12215467627430854,-5.366978993533829,2
42,2,1171.0786323193734,13828.921367680627,1,0,0,0,0,2.0,85.05842853092396,540.0,7,16,0,1,0,20.571428571428573,84.95823567895981,13320.0,-0.15040391816218757,-5.517382911696017,2
43,2,1725.4591726004587,13274.540827399542,1,2,1,1,0,2.0,90.78103811588664,360.0,7,15,0,0,0,20.857142857142858,86.17938997792044,12780.0,-0.13758425587782724,-5.654967167573844,2
44,1,2370.93799486923,12629.06200513077,2,2,1,0,0,3.0,84.89777094561458,900.0,6,10,0,2,0,21.333333333333332,87.44510093846745,12060.0,-0.12668958613451337,-5.781656753708357,2
45,2,3097.33212293317,11902.66787706683,1,2,0,1,0,6.0,86.82720107640672,720.0,7,9,1,0,0,17.142857142857142,89.50679609572322,11340.0,-0.10620803667101385,-5.88786479037937,2
46,1,3893.1820729838723,11106.817927016127,2,5,0,0,0,8.0,87.10701330853632,1620.0,6,10,1,1,0,18.666666666666668,90.29921301450152,10440.0,-0.10099811948744133,-5.988862909866811,2
47,1,4745.932636678949,10254.06736332105,3,5,0,0,0,8.0,90.46601891075305,2160.0,5,15,2,2,0,20.8,87.92012617369689,9900.0,-0.11602518938105078,-6.104888099247862,2
48,2,5642.130950208347,9357.869049791654,2,6,2,1,0,12.0,88.20484211689183,2700.0,6,12,2,1,0,18.0,88.61888456497908,10800.0,-0.11456395880127687,-6.219452058049139,2
49,1,6567.638724637396,8432.361275362604,3,7,0,0,0,14.0,88.39121151024595,2880.0,5,13,1,2,0,20.0,89.39235694823817,10440.0,-0.10903756491167968,-6.328489622960819,2
50,1,7507.855289412921,7492.144710587079,3,7,0,0,0,17.333333333333332,89.04033749629761,4500.0,5,7,1,0,0,19.2,89.70628153421667,8820.0,-0.10527698803430553,-6.433766610995125,2
51,1,8447.947930331735,6552.052069668265,4,7,0,0,0,15.5,88.37207029298148,5580.0,4,9,0,1,0,23.0,87.02904360273405,8640.0,-0.12430257340153346,-6.5580691843966585,2
52,1,9373.085888194673,5626.914111805327,4,9,1,0,0,18.0,88.40369079455083,6480.0,4,3,1,0,0,17.5,83.77859070668184,7380.0,-0.1387628812200431,-6.696832065616702,2
53,1,10268.674326618722,4731.325673381278,4,13,1,0,0,21.0,88.39876680355668,7920.0,4,5,1,0,0,14.5,87.71771212177241,6300.0,-0.1187941046083408,-6.815626170225043,2
54,1,11120.58457796656,3879.4154220334403,4,9,0,1,0,22.5,88.72651102238473,7740.0,4,3,0,0,0,11.0,89.12897830684445,4680.0,-0.11141335540927003,-6.927039525634313,2
55,1,11915.377035068514,3084.6229649314864,5,10,1,0,0,19.2,88.60510764849973,8820.0,3,5,0,0,0,14.0,88.72096601746095,3780.0,-0.11359631108772944,-7.040635836722042,2
56,1,12640.51317243088,2359.4868275691206,6,16,0,1,0,18.0,89.23759435777936,10440.0,2,4,2,0,0,15.0,88.00281251988223,3420.0,-0.11030836476546113,-7.150944201487503,2
57,1,13284.553352116143,1715.4466478838567,7,14,0,2,0,15.428571428571429,89.08460373280694,11880.0,1,1,0,0,0,16.0,80.94671452566786,1980.0,-0.11965446487469066,-7.2705986663621935,2
58,1,13837.337293739412,1162.6627062605876,7,17,0,0,0,16.571428571428573,89.57691498188925,10620.0,1,1,0,0,0,12.0,82.02019994077467,1620.0,-0.11131527053215237,-7.381913936894346,2
59,1,14290.144361513798,709.8556384862022,7,8,2,0,0,16.285714285714285,91.14269799978727,10080.0,1,1,0,0,0,10.0,88.61595108852437,1080.0,-0.0906107191241135,-7.47252465601846,2
60,1,14635.831139680526,364.16886031947433,7,15,0,1,0,16.0,89.5461045199353,11160.0,1,0,0,0,0,10.0,92.28603489432412,540.0,-0.10229311023147587,-7.574817766249936,2
61,1,14868.944125954635,131.05587404536527,7,18,0,1,0,18.0,89.38523553912403,11520.0,1,0,0,0,0,10.0,92.1802634955572,720.0,-0.10409247699373537,-7.6789102432436716,2
62,1,14985.805765151506,14.19423484849358,7,12,0,1,0,18.0,90.11766322669814,11160.0,1,0,0,0,0,4.0,95.74813175514615,360.0,-0.09709091587811144,-7.776001159121783,2
63,1,14984.572465740779,15.42753425922092,7,14,1,1,0,17.714285714285715,89.0676423682665,11520.0,1,0,0,0,0,2.0,97.54349960635618,360.0,-0.10797820215255896,-7.883979361274342,2
64,1,14865.263684067273,134.73631593272694,7,12,1,2,0,18.857142857142858,89.48868165911239,11700.0,1,0,0,0,0,0.0,100.0,180.0,-0.10511318340887613,-7.989092544683218,2
65,1,14629.761617410626,370.23838258937394,7,11,1,1,0,17.714285714285715,89.65750422552351,11700.0,1,0,0,0,0,0.0,100.0,0.0,-0.1034249577447649,-8.092517502427983,2
66,1,14281.781510725928,718.2184892740715,7,13,0,3,0,16.0,88.41576799352303,11700.0,1,1,0,1,0,0.0,100.0,0.0,-0.11584232006476966,-8.208359822492753,2
67,1,13826.813045501705,1173.1869544982947,7,10,0,1,0,16.285714285714285,89.14761415858612,10980.0,1,1,0,1,0,2.0,85.64810638603785,360.0,-0.10912722182319883,-8.317487044315952,2
68,1,13272.03373537572,1727.9662646242796,7,19,2,2,0,18.285714285714285,89.68371673397174,12600.0,1,2,0,2,0,6.0,90.81606728136033,720.0,-0.10265581002712353,-8.420142854343075,2
69,1,12626.195694766304,2373.804305233696,7,12,3,0,0,18.285714285714285,89.97862827724146,12060.0,1,4,2,0,0,14.0,84.13831841448008,1260.0,-0.10597176920495585,-8.52611462354803,2
70,2,11899.487566840156,3100.5124331598436,6,15,0,0,0,23.0,89.64198241917789,12780.0,2,1,0,0,0,9.0,86.71630700638734,1620.0,-0.10695595513067176,-8.633070578678703,2
71,1,11103.373789019975,3896.6262109800246,7,11,0,0,0,18.571428571428573,90.48554391258348,12240.0,1,6,2,0,0,18.0,78.92207916580928,2880.0,-0.10920823421483647,-8.74227881289354,2
72,2,10250.413731755083,4749.586268244917,6,11,1,0,0,20.333333333333332,90.95969135305982,11520.0,2,6,0,0,0,16.0,75.9946830534719,2160.0,-0.12149920761140265,-8.863778020504942,2
73,2,9354.063563794414,5645.936436205586,6,13,0,0,0,21.0,87.66694930557826,11340.0,2,4,1,1,0,17.0,81.8509140237987,2880.0,-0.13568958191799907,-8.999467602422941,2
74,2,8428.463969705124,6571.536030294876,5,11,1,0,0,24.0,87.63378041346282,10980.0,3,7,0,0,0,12.666666666666666,71.57441110320542,3600.0,-0.16228599547231995,-9.161753597895261,2
75,2,7488.217068573484,7511.782931426516,5,10,0,1,0,20.0,78.66524618994089,9540.0,3,5,0,0,0,15.333333333333334,68.68903366470225,2880.0,-0.24477944057737047,-9.406533038472633,2
76,2,6548.156053184418,8451.843946815581,4,11,1,2,0,25.5,80.42085983975191,9000.0,4,3,0,0,0,12.5,74.53263799501687,3060.0,-0.21516055240753032,-9.621693590880163,2
77,2,5623.11118381752,9376.88881618248,3,5,0,1,0,31.333333333333332,81.20845874834315,7920.0,5,14,1,2,0,13.6,83.194357471802,5940.0,-0.17957954133167958,-9.801273132211843,2
78,1,4727.675828305804,10272.324171694196,4,7,0,0,0,21.5,85.65205752457315,7200.0,4,10,2,1,0,18.5,83.13294264463958,6660.0,-0.15513033107396126,-9.956403463285804,2
79,2,3875.976239273711,11124.02376072629,3,3,0,0,0,20.666666666666668,86.66315946795116,7020.0,5,10,3,0,0,18.0,83.7209661092956,6840.0,-0.15078928704937,-10.107192750335175,2
80,2,3081.4487005141345,11918.551299485865,2,3,0,0,0,24.0,74.80023279957952,4320.0,6,10,1,0,0,15.333333333333334,79.76275292474317,8460.0,-0.21938682546741517,-10.32657957580259,2
81,2,2356.627558209093,12643.372441790907,1,2,2,0,0,24.0,78.2742311177872,2520.0,7,11,0,0,0,14.857142857142858,80.59181308562235,8280.0,-0.19842733533346746,-10.525006911136058,2
82,1,1712.9474809817584,13287.052519018242,2,2,0,1,0,13.0,81.34065676633314,2700.0,6,14,1,1,0,18.666666666666668,81.91579063332142,9540.0,-0.18192567921328545,-10.706932590349345,2
83,2,1160.56306829517,13839.43693170483,1,3,0,0,0,18.0,83.57605514300447,1800.0,7,15,0,2,0,17.142857142857142,77.20218927140189,10800.0,-0.21966436919258656,-10.92659695954193,2
